topic_id Q0 docno rank score tag
20 Q0 29559187805573122 593 0.34451628 02/04/2021:18:22:44
20 Q0 30849721895489537 594 0.34448618 02/04/2021:18:22:44
20 Q0 30056787352748032 595 0.34424633 02/04/2021:18:22:44
20 Q0 29896917131464705 596 0.3441255 02/04/2021:18:22:44
20 Q0 34071358581243904 597 0.34401453 02/04/2021:18:22:44
20 Q0 32328657766719489 598 0.3433603 02/04/2021:18:22:44
20 Q0 34113221098995713 599 0.34317815 02/04/2021:18:22:44
20 Q0 29660918832955394 600 0.3424517 02/04/2021:18:22:44
20 Q0 34071899881345024 601 0.34223932 02/04/2021:18:22:44
20 Q0 29236383247765504 602 0.3420409 02/04/2021:18:22:44
20 Q0 30354416489988097 603 0.33987933 02/04/2021:18:22:44
20 Q0 31846681158881280 604 0.33951196 02/04/2021:18:22:44
20 Q0 31129345066012672 605 0.3393343 02/04/2021:18:22:44
20 Q0 31072505003249664 606 0.33884645 02/04/2021:18:22:44
20 Q0 32060615090511873 607 0.3379382 02/04/2021:18:22:44
20 Q0 32114694282027009 608 0.33774275 02/04/2021:18:22:44
20 Q0 32619635622809601 609 0.33743337 02/04/2021:18:22:44
20 Q0 31812956236808192 610 0.33743337 02/04/2021:18:22:44
20 Q0 30070577842622465 611 0.3365203 02/04/2021:18:22:44
20 Q0 29362415506300928 612 0.3357044 02/04/2021:18:22:44
20 Q0 30353605340958722 613 0.33401597 02/04/2021:18:22:44
20 Q0 30814181259218945 614 0.33381617 02/04/2021:18:22:44
20 Q0 31490745160437760 615 0.33332312 02/04/2021:18:22:44
20 Q0 32483900412395520 616 0.33324963 02/04/2021:18:22:44
20 Q0 29339382758506497 617 0.33295697 02/04/2021:18:22:44
20 Q0 31041388007133184 618 0.33262667 02/04/2021:18:22:44
20 Q0 29599813435662336 619 0.33186617 02/04/2021:18:22:44
20 Q0 32305342226366465 620 0.3316306 02/04/2021:18:22:44
20 Q0 34360616298741760 621 0.33142805 02/04/2021:18:22:44
20 Q0 29225610496712704 622 0.33086625 02/04/2021:18:22:44
20 Q0 32223044952920064 623 0.33011 02/04/2021:18:22:44
20 Q0 32162743834378241 624 0.33001918 02/04/2021:18:22:44
20 Q0 32836886858829824 625 0.32977456 02/04/2021:18:22:44
20 Q0 29233901989789697 626 0.32975638 02/04/2021:18:22:44
20 Q0 32944612477771776 627 0.329454 02/04/2021:18:22:44
20 Q0 29659804368637952 628 0.32726535 02/04/2021:18:22:44
20 Q0 33502042446102528 629 0.32694072 02/04/2021:18:22:44
20 Q0 30656615807975427 630 0.32625994 02/04/2021:18:22:44
20 Q0 32288295085932544 631 0.32599172 02/04/2021:18:22:44
20 Q0 32803362709704705 632 0.3256815 02/04/2021:18:22:44
20 Q0 30661669214490625 633 0.32560855 02/04/2021:18:22:44
20 Q0 29913220290449408 634 0.32545885 02/04/2021:18:22:44
20 Q0 29278560610947072 635 0.32536873 02/04/2021:18:22:44
20 Q0 34115161962840064 636 0.32521453 02/04/2021:18:22:44
20 Q0 30879368821608448 637 0.3249973 02/04/2021:18:22:44
20 Q0 34543726252527616 638 0.32498503 02/04/2021:18:22:44
20 Q0 31168737197424640 639 0.32395017 02/04/2021:18:22:44
20 Q0 33416240278155264 640 0.32384545 02/04/2021:18:22:44
20 Q0 29466195983863809 641 0.32331324 02/04/2021:18:22:44
20 Q0 33284694107754497 642 0.32328385 02/04/2021:18:22:44
20 Q0 32544556901728256 643 0.323134 02/04/2021:18:22:44
20 Q0 34667593709129728 644 0.32276523 02/04/2021:18:22:44
20 Q0 30644016483663873 645 0.32233706 02/04/2021:18:22:44
20 Q0 30413660270632960 646 0.32174173 02/04/2021:18:22:44
20 Q0 29597884890480640 647 0.3215921 02/04/2021:18:22:44
20 Q0 31785192398004225 648 0.32157516 02/04/2021:18:22:44
20 Q0 30401492917686275 649 0.32149556 02/04/2021:18:22:44
20 Q0 30693408855040001 650 0.32081348 02/04/2021:18:22:44
20 Q0 30284672827129856 651 0.32058126 02/04/2021:18:22:44
20 Q0 32776835720810496 652 0.3197127 02/04/2021:18:22:44
20 Q0 30177152968167424 653 0.3192218 02/04/2021:18:22:44
20 Q0 32220272622829568 654 0.31900647 02/04/2021:18:22:44
20 Q0 30973987525754880 655 0.31892607 02/04/2021:18:22:44
20 Q0 31296654984355840 656 0.31878853 02/04/2021:18:22:44
20 Q0 34996556927082496 657 0.31838605 02/04/2021:18:22:44
20 Q0 31476693419950080 658 0.31823838 02/04/2021:18:22:44
20 Q0 30525845512658944 659 0.31780612 02/04/2021:18:22:44
20 Q0 30133235346309121 660 0.3178038 02/04/2021:18:22:44
20 Q0 30114032887271425 661 0.31771085 02/04/2021:18:22:44
20 Q0 30769552249856000 662 0.31763458 02/04/2021:18:22:44
20 Q0 30484894702379008 663 0.31754035 02/04/2021:18:22:44
20 Q0 33027633658732545 664 0.31736812 02/04/2021:18:22:44
20 Q0 33588919199072256 665 0.31725782 02/04/2021:18:22:44
20 Q0 31602618786648064 666 0.31707537 02/04/2021:18:22:44
20 Q0 29642946265485312 667 0.31696945 02/04/2021:18:22:44
20 Q0 33289243753320448 668 0.31686586 02/04/2021:18:22:44
20 Q0 34987794384293888 669 0.3168317 02/04/2021:18:22:44
20 Q0 29983341352583168 670 0.31679493 02/04/2021:18:22:44
20 Q0 34499972225306624 671 0.31665576 02/04/2021:18:22:44
20 Q0 30351227392888832 672 0.3166082 02/04/2021:18:22:44
20 Q0 31077649023508481 673 0.31642273 02/04/2021:18:22:44
20 Q0 32258787817558016 674 0.31581265 02/04/2021:18:22:44
20 Q0 30679607648714753 675 0.31557894 02/04/2021:18:22:44
20 Q0 31421996562653185 676 0.31549382 02/04/2021:18:22:44
20 Q0 30348170449920001 677 0.31537864 02/04/2021:18:22:44
20 Q0 32529366067978240 678 0.31501245 02/04/2021:18:22:44
20 Q0 32654455895752705 679 0.31485462 02/04/2021:18:22:44
20 Q0 30332828466028545 680 0.31472442 02/04/2021:18:22:44
20 Q0 31468976831725568 681 0.31465313 02/04/2021:18:22:44
20 Q0 30351871700897792 682 0.3144488 02/04/2021:18:22:44
20 Q0 32331559663050752 683 0.31400505 02/04/2021:18:22:44
20 Q0 32328595393216512 684 0.31385982 02/04/2021:18:22:44
20 Q0 29263594877095936 685 0.31368694 02/04/2021:18:22:44
20 Q0 29670770414194688 686 0.3136035 02/04/2021:18:22:44
20 Q0 30027669194149888 687 0.31351128 02/04/2021:18:22:44
20 Q0 30176063334121472 688 0.31342164 02/04/2021:18:22:44
20 Q0 34080606237233152 689 0.31319213 02/04/2021:18:22:44
20 Q0 31990686072971265 690 0.31314915 02/04/2021:18:22:44
20 Q0 31042830541524992 691 0.31310487 02/04/2021:18:22:44
20 Q0 33997453493538816 692 0.31301114 02/04/2021:18:22:44
20 Q0 28973507454967808 693 0.31287575 02/04/2021:18:22:44
20 Q0 31023781514321921 694 0.31284374 02/04/2021:18:22:44
20 Q0 30767915036844032 695 0.31261587 02/04/2021:18:22:44
20 Q0 32846741418016768 696 0.3121701 02/04/2021:18:22:44
20 Q0 30337914273538048 697 0.3121102 02/04/2021:18:22:44
20 Q0 34618061151543296 698 0.31204495 02/04/2021:18:22:44
20 Q0 35031020524802048 699 0.3120228 02/04/2021:18:22:44
20 Q0 32271811622211585 700 0.31190374 02/04/2021:18:22:44
20 Q0 32133873521401857 701 0.311895 02/04/2021:18:22:44
20 Q0 30776501112668160 702 0.31181592 02/04/2021:18:22:44
20 Q0 34996430691106816 703 0.31175426 02/04/2021:18:22:44
20 Q0 30019432113766400 704 0.31157476 02/04/2021:18:22:44
20 Q0 29411728584351744 705 0.31156418 02/04/2021:18:22:44
20 Q0 30497542089211905 706 0.31135994 02/04/2021:18:22:44
20 Q0 32522910761492480 707 0.31118268 02/04/2021:18:22:44
20 Q0 29339205846962176 708 0.31101722 02/04/2021:18:22:44
20 Q0 32285027525992448 709 0.31099498 02/04/2021:18:22:44
20 Q0 30358225257766912 710 0.31084377 02/04/2021:18:22:44
20 Q0 34454786585661441 711 0.3104498 02/04/2021:18:22:44
20 Q0 34823910402818048 712 0.30983496 02/04/2021:18:22:44
20 Q0 33362141943701504 713 0.30981368 02/04/2021:18:22:44
20 Q0 30725236206862337 714 0.3097043 02/04/2021:18:22:44
20 Q0 30704307661705217 715 0.30955198 02/04/2021:18:22:44
20 Q0 32943057993211904 716 0.30954245 02/04/2021:18:22:44
20 Q0 32619789968998401 717 0.30944866 02/04/2021:18:22:44
20 Q0 33923129063514112 718 0.30930936 02/04/2021:18:22:44
20 Q0 31956902007017472 719 0.3092209 02/04/2021:18:22:44
20 Q0 33226759214206976 720 0.30915183 02/04/2021:18:22:44
20 Q0 34675423891832832 721 0.30909663 02/04/2021:18:22:44
20 Q0 34674365496819712 722 0.30909663 02/04/2021:18:22:44
20 Q0 30242419819679744 723 0.30907312 02/04/2021:18:22:44
20 Q0 34754843474276352 724 0.30887 02/04/2021:18:22:44
20 Q0 31403516694102016 725 0.308649 02/04/2021:18:22:44
20 Q0 28989234794729472 726 0.30847782 02/04/2021:18:22:44
20 Q0 33391535961812992 727 0.3081207 02/04/2021:18:22:44
20 Q0 34661936314458112 728 0.30809987 02/04/2021:18:22:44
20 Q0 30489911094157312 729 0.30721837 02/04/2021:18:22:44
20 Q0 30705325019504640 730 0.306993 02/04/2021:18:22:44
20 Q0 29083095399403520 731 0.3069005 02/04/2021:18:22:44
20 Q0 30492560476606465 732 0.30675796 02/04/2021:18:22:44
20 Q0 32772490291843072 733 0.30665815 02/04/2021:18:22:44
20 Q0 30586056285884416 734 0.3065521 02/04/2021:18:22:44
20 Q0 33169663827386368 735 0.3064453 02/04/2021:18:22:44
20 Q0 35042178199851008 736 0.30629832 02/04/2021:18:22:44
20 Q0 30186558648745985 737 0.30628413 02/04/2021:18:22:44
20 Q0 34550461809819648 738 0.30614913 02/04/2021:18:22:44
20 Q0 34997877814075392 739 0.30609274 02/04/2021:18:22:44
20 Q0 32418267008081920 740 0.30602252 02/04/2021:18:22:44
20 Q0 32516709122318336 741 0.30595508 02/04/2021:18:22:44
20 Q0 34639990860423168 742 0.30590338 02/04/2021:18:22:44
20 Q0 29861734747471872 743 0.30573773 02/04/2021:18:22:44
20 Q0 30181033928302592 744 0.30570352 02/04/2021:18:22:44
20 Q0 32812333801676800 745 0.30562395 02/04/2021:18:22:44
20 Q0 32644680751521792 746 0.30550414 02/04/2021:18:22:44
20 Q0 34514053967781888 747 0.3053619 02/04/2021:18:22:44
20 Q0 29779261837541376 748 0.30511716 02/04/2021:18:22:44
20 Q0 34373508079431680 749 0.30502775 02/04/2021:18:22:44
20 Q0 30714096739418112 750 0.304851 02/04/2021:18:22:44
20 Q0 30693417470136320 751 0.3048244 02/04/2021:18:22:44
20 Q0 29150138010173440 752 0.30480385 02/04/2021:18:22:44
20 Q0 33737741866893313 753 0.3047577 02/04/2021:18:22:44
20 Q0 29138233048698880 754 0.30474794 02/04/2021:18:22:44
20 Q0 33650461462503424 755 0.30462328 02/04/2021:18:22:44
20 Q0 29418938823614464 756 0.3044936 02/04/2021:18:22:44
20 Q0 29368373154414592 757 0.30430734 02/04/2021:18:22:44
20 Q0 32839687299137536 758 0.30428588 02/04/2021:18:22:44
20 Q0 34619394717908992 759 0.30421603 02/04/2021:18:22:44
20 Q0 30099312893501441 760 0.3038771 02/04/2021:18:22:44
20 Q0 31487960834646016 761 0.30357063 02/04/2021:18:22:44
20 Q0 33278215539662848 762 0.30352092 02/04/2021:18:22:44
20 Q0 32961140917018624 763 0.30345857 02/04/2021:18:22:44
20 Q0 30120880747061248 764 0.30335024 02/04/2021:18:22:44
20 Q0 32810976873025536 765 0.30323124 02/04/2021:18:22:44
20 Q0 29417945637593088 766 0.30298668 02/04/2021:18:22:44
20 Q0 33278156811010048 767 0.3027519 02/04/2021:18:22:44
20 Q0 32306032076128257 768 0.30267575 02/04/2021:18:22:44
20 Q0 33571293978693632 769 0.30230623 02/04/2021:18:22:44
20 Q0 32140382896799744 770 0.30210048 02/04/2021:18:22:44
20 Q0 34742732484251648 771 0.30204427 02/04/2021:18:22:44
20 Q0 34796884459659264 772 0.30202693 02/04/2021:18:22:44
20 Q0 31431982458081280 773 0.30171987 02/04/2021:18:22:44
20 Q0 32141439198564352 774 0.30167222 02/04/2021:18:22:44
20 Q0 29291521505239040 775 0.30144343 02/04/2021:18:22:44
20 Q0 34379365320101888 776 0.30140573 02/04/2021:18:22:44
20 Q0 32197700745175040 777 0.30127087 02/04/2021:18:22:44
20 Q0 29372910640566274 778 0.30124006 02/04/2021:18:22:44
20 Q0 31160647492304897 779 0.30101112 02/04/2021:18:22:44
20 Q0 29976966744506368 780 0.30085343 02/04/2021:18:22:44
20 Q0 31207386643439616 781 0.3008203 02/04/2021:18:22:44
20 Q0 34710138992599040 782 0.3007967 02/04/2021:18:22:44
20 Q0 32838735213101058 783 0.3007212 02/04/2021:18:22:44
20 Q0 31442481207836672 784 0.30069304 02/04/2021:18:22:44
20 Q0 30497840182591488 785 0.30050176 02/04/2021:18:22:44
20 Q0 30700047024791552 786 0.3001517 02/04/2021:18:22:44
20 Q0 31181772150542336 787 0.3000802 02/04/2021:18:22:44
20 Q0 33599127635890177 788 0.30000424 02/04/2021:18:22:44
20 Q0 30884637676937216 789 0.29991874 02/04/2021:18:22:44
20 Q0 34362309526691840 790 0.29979637 02/04/2021:18:22:44
20 Q0 29041201420181504 791 0.29961205 02/04/2021:18:22:44
20 Q0 32963747219775488 792 0.29952005 02/04/2021:18:22:44
20 Q0 29057852882558976 793 0.299425 02/04/2021:18:22:44
20 Q0 31575375502901250 794 0.2991913 02/04/2021:18:22:44
20 Q0 29559556300349442 795 0.2990123 02/04/2021:18:22:44
20 Q0 30943335346610176 796 0.29886055 02/04/2021:18:22:44
20 Q0 34764097853591553 797 0.2987588 02/04/2021:18:22:44
20 Q0 28972830431387648 798 0.29865426 02/04/2021:18:22:44
20 Q0 34836455440388096 799 0.29859602 02/04/2021:18:22:44
20 Q0 32569904418791425 800 0.29834798 02/04/2021:18:22:44
20 Q0 32158931086213122 801 0.29833674 02/04/2021:18:22:44
20 Q0 31423721797324800 802 0.29824066 02/04/2021:18:22:44
20 Q0 31411288265461761 803 0.29802758 02/04/2021:18:22:44
20 Q0 32961156477878272 804 0.2979325 02/04/2021:18:22:44
20 Q0 33319765330104320 805 0.29768497 02/04/2021:18:22:44
20 Q0 30266019901607937 806 0.29748222 02/04/2021:18:22:44
20 Q0 34713904504381440 807 0.29729378 02/04/2021:18:22:44
20 Q0 34783507830013952 808 0.2972747 02/04/2021:18:22:44
20 Q0 29265162192031744 809 0.29714388 02/04/2021:18:22:44
20 Q0 30528000676077568 810 0.2970333 02/04/2021:18:22:44
20 Q0 30605919763038208 811 0.29700556 02/04/2021:18:22:44
20 Q0 32673060205105152 812 0.29686177 02/04/2021:18:22:44
20 Q0 30980339761414144 813 0.29686177 02/04/2021:18:22:44
20 Q0 31187141350400000 814 0.2958119 02/04/2021:18:22:44
20 Q0 32504347568898048 815 0.2957168 02/04/2021:18:22:44
20 Q0 29195767759511552 816 0.2955992 02/04/2021:18:22:44
20 Q0 29383679675473920 817 0.29557195 02/04/2021:18:22:44
20 Q0 30084328536940544 818 0.29512876 02/04/2021:18:22:44
20 Q0 29647303555940352 819 0.2950165 02/04/2021:18:22:44
20 Q0 32306842570858496 820 0.29475248 02/04/2021:18:22:44
20 Q0 31826503331217409 821 0.29475248 02/04/2021:18:22:44
20 Q0 31761137817092096 822 0.29475248 02/04/2021:18:22:44
20 Q0 31368660782153728 823 0.29475248 02/04/2021:18:22:44
20 Q0 31193916074102785 824 0.29475248 02/04/2021:18:22:44
20 Q0 30028911882534912 825 0.29475248 02/04/2021:18:22:44
20 Q0 29372383110365185 826 0.29475248 02/04/2021:18:22:44
20 Q0 29324621081747456 827 0.29475248 02/04/2021:18:22:44
20 Q0 30765358415609857 828 0.29472792 02/04/2021:18:22:44
20 Q0 30557710059573248 829 0.29455873 02/04/2021:18:22:44
20 Q0 31394628003434497 830 0.29439557 02/04/2021:18:22:44
20 Q0 31284810353741825 831 0.29439557 02/04/2021:18:22:44
20 Q0 30999298070020096 832 0.29432306 02/04/2021:18:22:44
20 Q0 30326044879753217 833 0.2941325 02/04/2021:18:22:44
20 Q0 33496643764486145 834 0.2941133 02/04/2021:18:22:44
20 Q0 30384254009479169 835 0.29393739 02/04/2021:18:22:44
20 Q0 33240989913198592 836 0.29387408 02/04/2021:18:22:44
20 Q0 33058389781127168 837 0.2938081 02/04/2021:18:22:44
20 Q0 32568348680126464 838 0.2934543 02/04/2021:18:22:44
20 Q0 34831366730293248 839 0.2933116 02/04/2021:18:22:44
20 Q0 30584571091226624 840 0.2932773 02/04/2021:18:22:44
20 Q0 29101580556967936 841 0.2932357 02/04/2021:18:22:44
20 Q0 32652838865731584 842 0.2931495 02/04/2021:18:22:44
20 Q0 30347333791121408 843 0.29291835 02/04/2021:18:22:44
20 Q0 31957890063400960 844 0.2928542 02/04/2021:18:22:44
20 Q0 34096063992303616 845 0.2926243 02/04/2021:18:22:44
20 Q0 32667887235768320 846 0.2925821 02/04/2021:18:22:44
20 Q0 32677533077995520 847 0.2921456 02/04/2021:18:22:44
20 Q0 33925657381707776 848 0.29180717 02/04/2021:18:22:44
20 Q0 30488094121660416 849 0.29176426 02/04/2021:18:22:44
20 Q0 32503888791740416 850 0.29146492 02/04/2021:18:22:44
20 Q0 31970945140789249 851 0.2911119 02/04/2021:18:22:44
20 Q0 30778226171183104 852 0.29091024 02/04/2021:18:22:44
20 Q0 31658632525389824 853 0.2907692 02/04/2021:18:22:44
20 Q0 29720217768697856 854 0.29069287 02/04/2021:18:22:44
20 Q0 33232596292861952 855 0.29067853 02/04/2021:18:22:44
20 Q0 30284153098346496 856 0.29064375 02/04/2021:18:22:44
20 Q0 32814557378387968 857 0.2905203 02/04/2021:18:22:44
20 Q0 32101348354818048 858 0.29047316 02/04/2021:18:22:44
20 Q0 29328025262759936 859 0.29045486 02/04/2021:18:22:44
20 Q0 28975916889677824 860 0.2900706 02/04/2021:18:22:44
20 Q0 31717187915882498 861 0.2900485 02/04/2021:18:22:44
20 Q0 30693374642098176 862 0.2896691 02/04/2021:18:22:44
20 Q0 32943515684044800 863 0.2896026 02/04/2021:18:22:44
20 Q0 33195217460924416 864 0.2895884 02/04/2021:18:22:44
20 Q0 34191305101946880 865 0.2895748 02/04/2021:18:22:44
20 Q0 30447887317995520 866 0.28952038 02/04/2021:18:22:44
20 Q0 29575277747118080 867 0.28942984 02/04/2021:18:22:44
20 Q0 29475125191516160 868 0.2893171 02/04/2021:18:22:44
20 Q0 30784146657779713 869 0.28898406 02/04/2021:18:22:44
20 Q0 31880397021249536 870 0.28875977 02/04/2021:18:22:44
20 Q0 34562081399242753 871 0.2885142 02/04/2021:18:22:44
20 Q0 34106686306254848 872 0.2881624 02/04/2021:18:22:44
20 Q0 30172683954036736 873 0.28795704 02/04/2021:18:22:44
20 Q0 35029195566358528 874 0.28767848 02/04/2021:18:22:44
20 Q0 32201504127459328 875 0.28759778 02/04/2021:18:22:44
20 Q0 34435706004709376 876 0.28744185 02/04/2021:18:22:44
20 Q0 30288433062612992 877 0.28734332 02/04/2021:18:22:44
20 Q0 30702782788927489 878 0.287275 02/04/2021:18:22:44
20 Q0 33671874303107072 879 0.287264 02/04/2021:18:22:44
20 Q0 30438244134952960 880 0.28724077 02/04/2021:18:22:44
20 Q0 31259237338320896 881 0.28688574 02/04/2021:18:22:44
20 Q0 30901858524463104 882 0.2868833 02/04/2021:18:22:44
20 Q0 30515991855235073 883 0.2864763 02/04/2021:18:22:44
20 Q0 30758006060752896 884 0.28643548 02/04/2021:18:22:44
20 Q0 32222624016764928 885 0.28640658 02/04/2021:18:22:44
20 Q0 29992389204516864 886 0.286094 02/04/2021:18:22:44
20 Q0 33216235873239040 887 0.28606457 02/04/2021:18:22:44
20 Q0 34624592802750465 888 0.28584775 02/04/2021:18:22:44
20 Q0 29399506554454017 889 0.2855742 02/04/2021:18:22:44
20 Q0 33306595949551617 890 0.2854345 02/04/2021:18:22:44
20 Q0 31490442352664576 891 0.28529692 02/04/2021:18:22:44
20 Q0 29013250238586880 892 0.28529328 02/04/2021:18:22:44
20 Q0 28992021268008960 893 0.28529328 02/04/2021:18:22:44
20 Q0 31490018862170113 894 0.28528485 02/04/2021:18:22:44
20 Q0 34763466224959488 895 0.28528187 02/04/2021:18:22:44
20 Q0 30040168815661057 896 0.28516582 02/04/2021:18:22:44
20 Q0 32182166481805313 897 0.28509524 02/04/2021:18:22:44
20 Q0 31123650660798464 898 0.2848282 02/04/2021:18:22:44
20 Q0 33328061558562816 899 0.28459907 02/04/2021:18:22:44
20 Q0 30683675771277312 900 0.28456432 02/04/2021:18:22:44
20 Q0 34686923289137152 901 0.28451464 02/04/2021:18:22:44
20 Q0 32833355477164032 902 0.28431523 02/04/2021:18:22:44
20 Q0 30126854627139584 903 0.28428775 02/04/2021:18:22:44
20 Q0 34673636078002176 904 0.28403002 02/04/2021:18:22:44
20 Q0 29425540909760512 905 0.28371558 02/04/2021:18:22:44
20 Q0 31583296194347008 906 0.28360283 02/04/2021:18:22:44
20 Q0 29598879305441280 907 0.28340963 02/04/2021:18:22:44
20 Q0 35045727885475840 908 0.28323227 02/04/2021:18:22:44
20 Q0 30743862892822529 909 0.2830588 02/04/2021:18:22:44
20 Q0 31169712473776128 910 0.28303862 02/04/2021:18:22:44
20 Q0 30384650786443267 911 0.28289038 02/04/2021:18:22:44
20 Q0 32347007133687808 912 0.2828879 02/04/2021:18:22:44
20 Q0 31482556650098688 913 0.28249508 02/04/2021:18:22:44
20 Q0 30492931005612032 914 0.2824738 02/04/2021:18:22:44
20 Q0 32554761207152640 915 0.28234512 02/04/2021:18:22:44
20 Q0 32911873741426688 916 0.2823298 02/04/2021:18:22:44
20 Q0 31316576321929216 917 0.2822911 02/04/2021:18:22:44
20 Q0 33301211302076416 918 0.28197944 02/04/2021:18:22:44
20 Q0 30562559929098240 919 0.28193793 02/04/2021:18:22:44
20 Q0 34945879139942400 920 0.2818697 02/04/2021:18:22:44
20 Q0 33742760154505216 921 0.28175354 02/04/2021:18:22:44
20 Q0 33525654599245824 922 0.2816973 02/04/2021:18:22:44
20 Q0 33238482079981569 923 0.28150564 02/04/2021:18:22:44
20 Q0 30512053835800576 924 0.28144374 02/04/2021:18:22:44
20 Q0 29862128844279809 925 0.28136665 02/04/2021:18:22:44
20 Q0 34368712811216896 926 0.28110653 02/04/2021:18:22:44
20 Q0 31081117272506368 927 0.28109977 02/04/2021:18:22:44
20 Q0 30337956275294208 928 0.28108406 02/04/2021:18:22:44
20 Q0 33362890333499392 929 0.28105536 02/04/2021:18:22:44
20 Q0 34443194456342528 930 0.28104222 02/04/2021:18:22:44
20 Q0 29708349968748544 931 0.28092408 02/04/2021:18:22:44
20 Q0 33235956798590976 932 0.28075993 02/04/2021:18:22:44
20 Q0 34111715750715392 933 0.2804984 02/04/2021:18:22:44
20 Q0 31033513947955200 934 0.2803195 02/04/2021:18:22:44
20 Q0 32216930458796032 935 0.28020236 02/04/2021:18:22:44
20 Q0 30634196812701696 936 0.28016007 02/04/2021:18:22:44
20 Q0 30953960311361536 937 0.28012127 02/04/2021:18:22:44
20 Q0 32956229210873856 938 0.28011423 02/04/2021:18:22:44
20 Q0 34985100487688192 939 0.28011423 02/04/2021:18:22:44
20 Q0 29407937097113600 940 0.28011423 02/04/2021:18:22:44
20 Q0 31680240585539584 941 0.28011423 02/04/2021:18:22:44
20 Q0 29579559087116288 942 0.28011423 02/04/2021:18:22:44
20 Q0 34833907069370368 943 0.28011423 02/04/2021:18:22:44
20 Q0 30391594402185216 944 0.28011423 02/04/2021:18:22:44
20 Q0 29599205748113409 945 0.28011423 02/04/2021:18:22:44
20 Q0 31894804912668672 946 0.28011423 02/04/2021:18:22:44
20 Q0 32159454266916864 947 0.28011423 02/04/2021:18:22:44
20 Q0 30426587602100226 948 0.28011423 02/04/2021:18:22:44
20 Q0 34727249500446720 949 0.28003147 02/04/2021:18:22:44
20 Q0 29974531955228672 950 0.28000844 02/04/2021:18:22:44
20 Q0 30073433685491714 951 0.2799449 02/04/2021:18:22:44
20 Q0 32832807663304707 952 0.27981526 02/04/2021:18:22:44
20 Q0 31400696431517696 953 0.2796478 02/04/2021:18:22:44
20 Q0 29226914338054153 954 0.2794947 02/04/2021:18:22:44
20 Q0 30049353011822592 955 0.27943566 02/04/2021:18:22:44
20 Q0 30124250933231617 956 0.2793397 02/04/2021:18:22:44
20 Q0 32553938825773057 957 0.27931708 02/04/2021:18:22:44
20 Q0 34514386705977344 958 0.2791729 02/04/2021:18:22:44
20 Q0 32489585313325058 959 0.279116 02/04/2021:18:22:44
20 Q0 34456190230462464 960 0.27905762 02/04/2021:18:22:44
20 Q0 33939909609783297 961 0.27894056 02/04/2021:18:22:44
20 Q0 28965131362770944 962 0.27877092 02/04/2021:18:22:44
20 Q0 30521557830868992 963 0.27876285 02/04/2021:18:22:44
20 Q0 33777301644640256 964 0.27872658 02/04/2021:18:22:44
20 Q0 29930876980699136 965 0.27871564 02/04/2021:18:22:44
20 Q0 32578833802596352 966 0.27868113 02/04/2021:18:22:44
20 Q0 29973543596859393 967 0.27861753 02/04/2021:18:22:44
20 Q0 31468054894346240 968 0.27859867 02/04/2021:18:22:44
20 Q0 30096601695395841 969 0.2785753 02/04/2021:18:22:44
20 Q0 29233996445519872 970 0.27856272 02/04/2021:18:22:44
20 Q0 32813413793009665 971 0.27830482 02/04/2021:18:22:44
20 Q0 33244963571507200 972 0.2782491 02/04/2021:18:22:44
20 Q0 29626070688866306 973 0.27803302 02/04/2021:18:22:44
20 Q0 29578134802145280 974 0.27803302 02/04/2021:18:22:44
20 Q0 29522977615773696 975 0.27803302 02/04/2021:18:22:44
20 Q0 29521520795582464 976 0.27803302 02/04/2021:18:22:44
20 Q0 29512848258367488 977 0.27803302 02/04/2021:18:22:44
20 Q0 29511568899186689 978 0.27803302 02/04/2021:18:22:44
20 Q0 29480707508142080 979 0.27803302 02/04/2021:18:22:44
20 Q0 29466619042332672 980 0.27803302 02/04/2021:18:22:44
20 Q0 29437956410310656 981 0.27803302 02/04/2021:18:22:44
20 Q0 29426181891694592 982 0.27803302 02/04/2021:18:22:44
20 Q0 29421347981500416 983 0.27803302 02/04/2021:18:22:44
20 Q0 29414679033946112 984 0.27803302 02/04/2021:18:22:44
20 Q0 29409242440007680 985 0.27803302 02/04/2021:18:22:44
20 Q0 29407315316707329 986 0.27803302 02/04/2021:18:22:44
20 Q0 29397063011667968 987 0.27803302 02/04/2021:18:22:44
20 Q0 29386708986368000 988 0.27803302 02/04/2021:18:22:44
20 Q0 29384395961933824 989 0.27803302 02/04/2021:18:22:44
20 Q0 29384072648204288 990 0.27803302 02/04/2021:18:22:44
20 Q0 29379563926585345 991 0.27803302 02/04/2021:18:22:44
20 Q0 29376161821757440 992 0.27803302 02/04/2021:18:22:44
20 Q0 29369658524041218 993 0.27803302 02/04/2021:18:22:44
20 Q0 29362839424602112 994 0.27803302 02/04/2021:18:22:44
20 Q0 29362510129799168 995 0.27803302 02/04/2021:18:22:44
20 Q0 29362158093471744 996 0.27803302 02/04/2021:18:22:44
20 Q0 29362003919249408 997 0.27803302 02/04/2021:18:22:44
20 Q0 29359142997073920 998 0.27803302 02/04/2021:18:22:44
20 Q0 32443819731456000 999 0.278022 02/04/2021:18:22:44
20 Q0 34480122283171842 1000 0.27794927 02/04/2021:18:22:44
21 Q0 29375512296030208 1 0.70417327 02/04/2021:18:22:44
21 Q0 29380283811758080 2 0.5650447 02/04/2021:18:22:44
21 Q0 32852737490157568 3 0.5426719 02/04/2021:18:22:44
